"filename", "language", "Java", "Markdown", "JSON", "YAML", "Java Properties", "Log", "Batch", "comment", "blank", "total"
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\blocks\prismarine_rough.png.mcmeta", "JSON", 0, 0, -30, 0, 0, 0, 0, 0, -1, -31
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\blocks\redstone_ore.png.mcmeta", "JSON", 0, 0, -3, 0, 0, 0, 0, 0, 0, -3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\blocks\sea_lantern.png.mcmeta", "JSON", 0, 0, -5, 0, 0, 0, 0, 0, -1, -6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\blocks\water_flow.png.mcmeta", "JSON", 0, 0, -3, 0, 0, 0, 0, 0, -1, -4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\blocks\water_still.png.mcmeta", "JSON", 0, 0, -39, 0, 0, 0, 0, 0, -1, -40
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\font\ascii.properties", "Java Properties", 0, 0, 0, 0, -158, 0, 0, 0, -11, -169
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\font\ascii_sga.properties", "Java Properties", 0, 0, 0, 0, -52, 0, 0, 0, 0, -52
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\items\clock.png.mcmeta", "JSON", 0, 0, -3, 0, 0, 0, 0, 0, -1, -4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\assets\minecraft\textures\items\compass.png.mcmeta", "JSON", 0, 0, -3, 0, 0, 0, 0, 0, -1, -4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\lgmorepack\pack.mcmeta", "JSON", 0, 0, -6, 0, 0, 0, 0, 0, 0, -6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\oldtexture\pack.mcmeta", "JSON", 0, 0, -6, 0, 0, 0, 0, 0, -1, -7
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\plugin.yml", "YAML", 0, 0, 0, -26, 0, 0, 0, 0, -1, -27
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\resources\fitzche.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\resources\plugin.yml", "YAML", 0, 0, 0, 26, 0, 0, 0, 0, 1, 27
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\resources\voyant.json", "JSON", 0, 0, 27, 0, 0, 0, 0, 0, 4, 31
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\.VSCodeCounter\2026-03-29_15-59-57\details.md", "Markdown", 0, 241, 0, 0, 0, 0, 0, 0, 6, 247
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\.VSCodeCounter\2026-03-29_15-59-57\diff-details.md", "Markdown", 0, 419, 0, 0, 0, 0, 0, 0, 6, 425
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\.VSCodeCounter\2026-03-29_15-59-57\diff.md", "Markdown", 0, 82, 0, 0, 0, 0, 0, 0, 7, 89
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\.VSCodeCounter\2026-03-29_15-59-57\results.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\.VSCodeCounter\2026-03-29_15-59-57\results.md", "Markdown", 0, 47, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\StarParty\StarParty.java", "Java", 39, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Camp.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\Action.java", "Java", 418, 0, 0, 0, 0, 0, 0, 8, 115, 541
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\CharactListener.java", "Java", 45, 0, 0, 0, 0, 0, 0, 5, 19, 69
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\CharactRole.java", "Java", 272, 0, 0, 0, 0, 0, 0, 54, 126, 452
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\CharactRoleList.java", "Java", 70, 0, 0, 0, 0, 0, 0, 3, 18, 91
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\CharactUHC.java", "Java", 283, 0, 0, 0, 0, 0, 0, 19, 116, 418
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\Jauge.java", "Java", 47, 0, 0, 0, 0, 0, 0, 0, 21, 68
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\SpecialCharactItem.java", "Java", 66, 0, 0, 0, 0, 0, 0, 0, 22, 88
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\CharactUHC\VisionPower.java", "Java", 79, 0, 0, 0, 0, 0, 0, 0, 17, 96
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Game.java", "Java", 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\GameLg.java", "Java", -19, 0, 0, 0, 0, 0, 0, 42, 33, 56
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\GameLgListener.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\SpecialBlock.java", "Java", 8, 0, 0, 0, 0, 0, 0, 25, 44, 77
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\VoteBlockData.java", "Java", 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Main.java", "Java", 60, 0, 0, 0, 0, 0, 0, 1, 36, 97
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\PlayerData.java", "Java", 15, 0, 0, 0, 0, 0, 0, 0, 7, 22
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ANALYSTE.java", "Java", 123, 0, 0, 0, 0, 0, 0, 5, 51, 179
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ANCIEN.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ARAIGNEE.java", "Java", 136, 0, 0, 0, 0, 0, 0, 3, 42, 181
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\AraigneeChecker.java", "Java", 70, 0, 0, 0, 0, 0, 0, 10, 23, 103
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\SoeurChecker.java", "Java", 0, 0, 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\TrackRes.java", "Java", 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\demonChecker.java", "Java", -36, 0, 0, 0, 0, 0, 0, -1, -2, -39
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\DEMON.java", "Java", -92, 0, 0, 0, 0, 0, 0, 0, -18, -110
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ERMITE.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\INFECT_PERE_DES_LOUPS.java", "Java", -1, 0, 0, 0, 0, 0, 0, 0, 1, 0
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_BRUMEUX.java", "Java", 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_CRAINTIF.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_MYSTIQUE.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PARRAIN.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PETITE_FILLE.java", "Java", 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\RolesLg.java", "Java", 205, 0, 0, 0, 0, 0, 0, 0, 4, 209
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SAGE.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SALVATEUR.java", "Java", 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SIMPLE_VILLAGER.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SOEUR.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SORCIERE.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\VOYANTE.java", "Java", 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\BooksUtils.java", "Java", 122, 0, 0, 0, 0, 0, 0, 19, 44, 185
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\JsonUtil.java", "Java", 47, 0, 0, 0, 0, 0, 0, 0, 9, 56
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\LineLocationHelper.java", "Java", 9, 0, 0, 0, 0, 0, 0, 1, 5, 15
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\LocationUtil.java", "Java", 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\MathUtil.java", "Java", 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\PlayerUtil.java", "Java", 63, 0, 0, 0, 0, 0, 0, 2, 22, 87
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\RoleUtil.java", "Java", -190, 0, 0, 0, 0, 0, 0, 0, 2, -188
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\bedwars\Bedwars.java", "Java", 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\clocktower\ClockTower.java", "Java", 6, 0, 0, 0, 0, 0, 0, 2, 2, 10
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\commands\Hub.java", "Java", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\commands\Lg.java", "Java", 14, 0, 0, 0, 0, 0, 0, 0, -5, 9
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\commands\Lga.java", "Java", 1, 0, 0, 0, 0, 0, 0, 0, 6, 7
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\commands\SpecialItemHolder.java", "Java", 52, 0, 0, 0, 0, 0, 0, 2, 25, 79
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\custom\CustomGame.java", "Java", 40, 0, 0, 0, 0, 0, 0, 1, 27, 68
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\custom\CustomGameDataSet.java", "Java", 26, 0, 0, 0, 0, 0, 0, 1, 14, 41
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\custom\CustomGameType.java", "Java", 73, 0, 0, 0, 0, 0, 0, 0, 10, 83
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\custom\CustomRole.java", "Java", -1, 0, 0, 0, 0, 0, 0, 0, 2, 1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\custom\RoleSet.java", "Java", 3, 0, 0, 0, 0, 0, 0, 1, 0, 4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\minecraft\mcListeners.java", "Java", -9, 0, 0, 0, 0, 0, 0, 0, 5, -4
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\CustomGameBoard.java", "Java", 11, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\GeneralMenu.java", "Java", 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\JoinChoose.java", "Java", 28, 0, 0, 0, 0, 0, 0, 2, 14, 44
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\PlayerDisplay.java", "Java", 0, 0, 0, 0, 0, 0, 0, 1, 2, 3
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\PlayerVoteChoose.java", "Java", 39, 0, 0, 0, 0, 0, 0, 1, 13, 53
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\VoteInv.java", "Java", -42, 0, 0, 0, 0, 0, 0, 0, -14, -56
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\cupidonPlayersDisplay.java", "Java", 113, 0, 0, 0, 0, 0, 0, 6, 54, 173
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\Inventory\playersDisplay.java", "Java", -113, 0, 0, 0, 0, 0, 0, -5, -55, -173
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\scoreboard\ScoreboardLg.java", "Java", -1, 0, 0, 0, 0, 0, 0, 0, 1, 0
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\settlerGame\SettleGameSet.java", "Java", 75, 0, 0, 0, 0, 0, 0, 3, 42, 120
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\settlerGame\Settler.java", "Java", 56, 0, 0, 0, 0, 0, 0, 7, 26, 89
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\settlerGame\SettlerGame.java", "Java", 195, 0, 0, 0, 0, 0, 0, 16, 60, 271
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\settlerGame\SettlerTeamData.java", "Java", 7, 0, 0, 0, 0, 0, 0, 0, 6, 13
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\uhc_color\Gui\chooseColorGui.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\uhc_color\PlayerColorboard\Colorboard.java", "Java", 38, 0, 0, 0, 0, 0, 0, 0, 4, 42
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\banned-ips.json", "JSON", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\banned-players.json", "JSON", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\bukkit.yml", "YAML", 0, 0, 0, -29, 0, 0, 0, -12, -3, -44
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\commands.yml", "YAML", 0, 0, 0, -4, 0, 0, 0, -11, -2, -17
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\help.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, -55, -2, -57
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\logs\2025-02-05-1.log", "Log", 0, 0, 0, 0, 0, -37, 0, 0, -1, -38
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\logs\2025-02-05-2.log", "Log", 0, 0, 0, 0, 0, -50, 0, 0, -1, -51
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\logs\2025-02-05-3.log", "Log", 0, 0, 0, 0, 0, -43, 0, 0, -1, -44
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\logs\2025-02-05-4.log", "Log", 0, 0, 0, 0, 0, -7, 0, 0, -1, -8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\logs\latest.log", "Log", 0, 0, 0, 0, 0, -171, 0, 0, -1, -172
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\ops.json", "JSON", 0, 0, -8, 0, 0, 0, 0, 0, 0, -8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\permissions.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\plugins\PluginMetrics\config.yml", "YAML", 0, 0, 0, -3, 0, 0, 0, -1, -1, -5
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\plugins\WorldEdit\config.yml", "YAML", 0, 0, 0, -46, 0, 0, 0, -16, -12, -74
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\server.properties", "Java Properties", 0, 0, 0, 0, -36, 0, 0, -2, -1, -39
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\spigot.yml", "YAML", 0, 0, 0, -121, 0, 0, 0, -11, -2, -134
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\start.bat", "Batch", 0, 0, 0, 0, 0, 0, -1, 0, 0, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\usercache.json", "JSON", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\wepif.yml", "YAML", 0, 0, 0, -26, 0, 0, 0, -21, -3, -50
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\whitelist.json", "JSON", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\testServer\world\stats\3a33b73a-fab0-4151-b785-3d76c24ff129.json", "JSON", 0, 0, -1, 0, 0, 0, 0, 0, 0, -1
"Total", "-", -5813, 855, -227, -229, -803, -308, -1, -144, 969, -5701
